filtered_idx,longitude,latitude
562,114.24589686726816,22.761400091726784
563,114.2150496916211,22.77547294836814
564,114.27164091523352,22.751205676479273
565,114.21921396407372,22.610342317394352
566,114.2242468025934,22.631306512997064
567,114.23029395273319,22.664776220608235
568,114.23891882152806,22.64392465802993
569,114.21918468005555,22.670842834396716
570,114.22263159298909,22.67962257971271
571,114.47506250855285,22.552225461459106
572,114.52110279164982,22.533377595044698
573,114.4956106337519,22.5069118428831
574,114.56385733718577,22.540605880187083
575,114.52321172347585,22.4801175572323
576,114.11824619104077,22.65885518095872
577,114.12842870673599,22.643713240693717
578,114.15520199111143,22.636389101663628
579,114.14610705353131,22.63013615339111
580,114.13686015213456,22.629369070576757
581,114.16081594017761,22.623931387541255
582,114.15896148133653,22.62362508001778
583,114.13894701898859,22.609572508600937
584,114.16299943950335,22.616568712304396
585,114.13761706134272,22.616677123168692
586,114.15233014335217,22.608997968932986
587,114.15946572803311,22.610964532415956
588,114.30167324838638,22.66574069493381
589,114.31551972927684,22.667375055861587
590,114.28329180279117,22.657253580489915
591,114.33756695066458,22.6672352341201
592,114.34908096794693,22.692020710252542
593,114.32261363468372,22.69094390403101
594,114.40019507449813,22.69239444427842
595,114.34548254994964,22.6996625974894
596,114.35950278729426,22.703183618535167
597,114.38215903098093,22.69333073161097
598,114.41964370196618,22.69545508929583
599,114.36161413875112,22.711989760570287
600,114.33488902974639,22.70596639948285
601,114.38560098415934,22.716102542252937
602,114.35307679605587,22.727325631469135
603,114.36200290174435,22.743046185886342
604,114.39433001231875,22.74238048023209
605,114.3530091008158,22.75574303867973
606,114.40235851654077,22.768087106147043
607,114.36356940398885,22.663039276725982
608,114.36478460924133,22.68588168113975
609,114.37556104726318,22.746567404014844
610,114.27541699777645,22.734359438879828
611,114.04041729756187,22.626349079352597
612,114.00833472622372,22.753819420547003
613,114.24236875243109,22.56125081565301
614,114.22681701005571,22.569341550638292
615,114.31012263194218,22.61414852169456
616,114.32863884542385,22.611787282323313
617,114.29914662289998,22.595523159213162
618,114.29637944347726,22.615111027702234
619,114.22824485818863,22.546200155050574
620,114.22840047640285,22.553635284476396
621,114.22261997472329,22.554874052565566
622,114.22680141477882,22.550592699924973
623,114.21154371433678,22.566410287054293
624,114.26032354606596,22.6129468852677
625,114.23958562139116,22.600621291322575
626,114.24628333388168,22.592198840209853
627,114.25483136325775,22.58637726029337
628,114.26723977165427,22.57712587342954
629,114.2897299020296,22.584395301824266
630,113.93046928237483,22.503278549297484
631,114.01096950536905,22.55676470488821
632,114.04147871610145,22.697308043061952
633,114.05843733315965,22.687691276521395
634,114.03257690294286,22.618887745988154
635,114.03536342512015,22.672329515472146
636,114.00822528560734,22.668952342295093
637,113.97937077948528,22.70365857691946
638,113.9956651317824,22.639370705114423
639,114.07953963676587,22.731057017655736
640,113.9051044143701,22.76835975445819
641,113.88710464114625,22.763247892107028
642,113.89789009659351,22.762341715477916
643,114.12736414464524,22.584085964082178
644,114.24115286766822,22.58320531533509
645,114.03809350450211,22.649569915415668
646,113.78741743581703,22.736456288540946
647,113.79004882235846,22.739642729145352
648,113.80228004686046,22.739779436917644
649,114.02908299769433,22.747759941421908
650,114.01989393680151,22.72902064485839
651,114.05308629722981,22.59957696356601
652,114.03315125931144,22.60655593974805
653,114.32771562531688,22.639148962670117
